id,content
LUK 18:31,"Παραλαβὼν  δὲ  τοὺς  δώδεκα  εἶπεν  πρὸς  αὐτούς  Ἰδοὺ  ἀναβαίνομεν  εἰς  Ἱερουσαλήμ, καὶ  τελεσθήσεται  πάντα  τὰ  γεγραμμένα  διὰ  τῶν  προφητῶν  τῷ  Υἱῷ  τοῦ  ἀνθρώπου·"
LUK 18:32,"παραδοθήσεται  γὰρ  τοῖς  ἔθνεσιν  καὶ  ἐμπαιχθήσεται  καὶ  ὑβρισθήσεται  καὶ  ἐμπτυσθήσεται,"
LUK 18:33,"καὶ  μαστιγώσαντες  ἀποκτενοῦσιν  αὐτόν, καὶ  τῇ  ἡμέρᾳ  τῇ  τρίτῃ  ἀναστήσεται."
LUK 18:34,"καὶ  αὐτοὶ  οὐδὲν  τούτων  συνῆκαν, καὶ  ἦν  τὸ  ῥῆμα  τοῦτο  κεκρυμμένον  ἀπ’  αὐτῶν, καὶ  οὐκ  ἐγίνωσκον  τὰ  λεγόμενα."
LUK 18:35,Ἐγένετο  δὲ  ἐν  τῷ  ἐγγίζειν  αὐτὸν  εἰς  Ἱερειχὼ  τυφλός  τις  ἐκάθητο  παρὰ  τὴν  ὁδὸν  ἐπαιτῶν.
LUK 18:36,ἀκούσας  δὲ  ὄχλου  διαπορευομένου  ἐπυνθάνετο  τί  εἴη  τοῦτο.
LUK 18:37,ἀπήγγειλαν  δὲ  αὐτῷ  ὅτι  Ἰησοῦς  ὁ  Ναζωραῖος  παρέρχεται.
LUK 18:38,"καὶ  ἐβόησεν  λέγων  Ἰησοῦ  υἱὲ  Δαυείδ, ἐλέησόν  με."
LUK 18:39,"καὶ  οἱ  προάγοντες  ἐπετίμων  αὐτῷ  ἵνα  σιγήσῃ· αὐτὸς  δὲ  πολλῷ  μᾶλλον  ἔκραζεν  Υἱὲ  Δαυείδ, ἐλέησόν  με."
LUK 18:4,"καὶ  οὐκ  ἤθελεν  ἐπὶ  χρόνον· μετὰ  ταῦτα  δὲ  εἶπεν  ἐν  ἑαυτῷ  Εἰ  καὶ  τὸν  Θεὸν  οὐ  φοβοῦμαι  οὐδὲ  ἄνθρωπον  ἐντρέπομαι,"
LUK 18:40,σταθεὶς  δὲ  ὁ  Ἰησοῦς  ἐκέλευσεν  αὐτὸν  ἀχθῆναι  πρὸς  αὐτόν. ἐγγίσαντος  δὲ  αὐτοῦ  ἐπηρώτησεν  αὐτόν
LUK 18:41,"Τί  σοι  θέλεις  ποιήσω; ὁ  δὲ  εἶπεν  Κύριε, ἵνα  ἀναβλέψω."
LUK 18:42,καὶ  ὁ  Ἰησοῦς  εἶπεν  αὐτῷ  Ἀνάβλεψον· ἡ  πίστις  σου  σέσωκέν  σε.
LUK 18:43,"καὶ  παραχρῆμα  ἀνέβλεψεν, καὶ  ἠκολούθει  αὐτῷ  δοξάζων  τὸν  Θεόν. καὶ  πᾶς  ὁ  λαὸς  ἰδὼν  ἔδωκεν  αἶνον  τῷ  Θεῷ."
LUK 18:5,"διά  γε  τὸ  παρέχειν  μοι  κόπον  τὴν  χήραν  ταύτην  ἐκδικήσω  αὐτήν, ἵνα  μὴ  εἰς  τέλος  ἐρχομένη  ὑπωπιάζῃ  με."
LUK 18:6,Εἶπεν  δὲ  ὁ  Κύριος  Ἀκούσατε  τί  ὁ  κριτὴς  τῆς  ἀδικίας  λέγει·
LUK 18:7,"ὁ  δὲ  Θεὸς  οὐ  μὴ  ποιήσῃ  τὴν  ἐκδίκησιν  τῶν  ἐκλεκτῶν  αὐτοῦ  τῶν  βοώντων  αὐτῷ  ἡμέρας  καὶ  νυκτός, καὶ  μακροθυμεῖ  ἐπ’  αὐτοῖς;"
LUK 18:8,λέγω  ὑμῖν  ὅτι  ποιήσει  τὴν  ἐκδίκησιν  αὐτῶν  ἐν  τάχει. πλὴν  ὁ  Υἱὸς  τοῦ  ἀνθρώπου  ἐλθὼν  ἆρα  εὑρήσει  τὴν  πίστιν  ἐπὶ  τῆς  γῆς;
LUK 18:9,Εἶπεν  δὲ  καὶ  πρός  τινας  τοὺς  πεποιθότας  ἐφ’  ἑαυτοῖς  ὅτι  εἰσὶν  δίκαιοι  καὶ  ἐξουθενοῦντας  τοὺς  λοιποὺς  τὴν  παραβολὴν  ταύτην.
LUK 19:1,Καὶ  εἰσελθὼν  διήρχετο  τὴν  Ἱερειχώ.
LUK 19:10,ἦλθεν  γὰρ  ὁ  Υἱὸς  τοῦ  ἀνθρώπου  ζητῆσαι  καὶ  σῶσαι  τὸ  ἀπολωλός.
LUK 19:11,"Ἀκουόντων  δὲ  αὐτῶν  ταῦτα  προσθεὶς  εἶπεν  παραβολὴν, διὰ  τὸ  ἐγγὺς  εἶναι  Ἱερουσαλὴμ  αὐτὸν  καὶ  δοκεῖν  αὐτοὺς  ὅτι  παραχρῆμα  μέλλει  ἡ  βασιλεία  τοῦ  Θεοῦ  ἀναφαίνεσθαι·"
LUK 19:12,εἶπεν  οὖν  Ἄνθρωπός  τις  εὐγενὴς  ἐπορεύθη  εἰς  χώραν  μακρὰν  λαβεῖν  ἑαυτῷ  βασιλείαν  καὶ  ὑποστρέψαι.
LUK 19:13,"καλέσας  δὲ  δέκα  δούλους  ἑαυτοῦ  ἔδωκεν  αὐτοῖς  δέκα  μνᾶς, καὶ  εἶπεν  πρὸς  αὐτούς  Πραγματεύσασθε  ἐν  ᾧ  ἔρχομαι."
LUK 19:14,"οἱ  δὲ  πολῖται  αὐτοῦ  ἐμίσουν  αὐτόν, καὶ  ἀπέστειλαν  πρεσβείαν  ὀπίσω  αὐτοῦ  λέγοντες  Οὐ  θέλομεν  τοῦτον  βασιλεῦσαι  ἐφ’  ἡμᾶς."
LUK 19:15,"καὶ  ἐγένετο  ἐν  τῷ  ἐπανελθεῖν  αὐτὸν  λαβόντα  τὴν  βασιλείαν  καὶ  εἶπεν  φωνηθῆναι  αὐτῷ  τοὺς  δούλους  τούτους  οἷς  δεδώκει  τὸ  ἀργύριον, ἵνα  γνοῖ  τίς  τί  διεπραγματεύσατο."
LUK 19:16,"παρεγένετο  δὲ  ὁ  πρῶτος  λέγων  Κύριε, ἡ  μνᾶ  σου  δέκα  προσηργάσατο  μνᾶς."
LUK 19:17,"καὶ  εἶπεν  αὐτῷ  Εὖγε, ἀγαθὲ  δοῦλε, ὅτι  ἐν  ἐλαχίστῳ  πιστὸς  ἐγένου, ἴσθι  ἐξουσίαν  ἔχων  ἐπάνω  δέκα  πόλεων."
LUK 19:18,"καὶ  ἦλθεν  ὁ  δεύτερος  λέγων  Ἠ  μνᾶ  σου, κύριε, ἐποίησεν  πέντε  μνᾶς."
LUK 19:19,εἶπεν  δὲ  καὶ  τούτῳ  Καὶ  σὺ  ἐπάνω  γίνου  πέντε  πόλεων.
LUK 19:2,"Καὶ  ἰδοὺ  ἀνὴρ  ὀνόματι  καλούμενος  Ζακχαῖος, καὶ  αὐτὸς  ἦν  ἀρχιτελώνης, καὶ  αὐτὸς  πλούσιος·"
LUK 19:20,"καὶ  ὁ  ἕτερος  ἦλθεν  λέγων  Κύριε, ἰδοὺ  ἡ  μνᾶ  σου, ἣν  εἶχον  ἀποκειμένην  ἐν  σουδαρίῳ·"
LUK 19:21,"ἐφοβούμην  γάρ  σε, ὅτι  ἄνθρωπος  αὐστηρὸς  εἶ, αἴρεις  ὃ  οὐκ  ἔθηκας, καὶ  θερίζεις  ὃ  οὐκ  ἔσπειρας."
LUK 19:22,"λέγει  αὐτῷ  Ἐκ  τοῦ  στόματός  σου  κρίνω  σε, πονηρὲ  δοῦλε. ᾔδεις  ὅτι  ἐγὼ  ἄνθρωπος  αὐστηρός  εἰμι, αἴρων  ὃ  οὐκ  ἔθηκα  καὶ  θερίζων  ὃ  οὐκ  ἔσπειρα;"
LUK 19:23,καὶ  διὰ  τί  οὐκ  ἔδωκάς  μου  τὸ  ἀργύριον  ἐπὶ  τράπεζαν; κἀγὼ  ἐλθὼν  σὺν  τόκῳ  ἂν  αὐτὸ  ἔπραξα.
LUK 19:24,καὶ  τοῖς  παρεστῶσιν  εἶπεν  Ἄρατε  ἀπ’  αὐτοῦ  τὴν  μνᾶν  καὶ  δότε  τῷ  τὰς  δέκα  μνᾶς  ἔχοντι.
LUK 19:25,"καὶ  εἶπαν  αὐτῷ  Κύριε, ἔχει  δέκα  μνᾶς."
LUK 19:26,"λέγω  ὑμῖν  ὅτι  παντὶ  τῷ  ἔχοντι  δοθήσεται, ἀπὸ  δὲ  τοῦ  μὴ  ἔχοντος  καὶ  ὃ  ἔχει  ἀρθήσεται."
LUK 19:27,πλὴν  τοὺς  ἐχθρούς  μου  τούτους  τοὺς  μὴ  θελήσαντάς  με  βασιλεῦσαι  ἐπ’  αὐτοὺς  ἀγάγετε  ὧδε  καὶ  κατασφάξατε  αὐτοὺς  ἔμπροσθέν  μου.
LUK 19:28,Καὶ  εἰπὼν  ταῦτα  ἐπορεύετο  ἔμπροσθεν  ἀναβαίνων  εἰς  Ἱεροσόλυμα.
LUK 19:29,"Καὶ  ἐγένετο  ὡς  ἤγγισεν  εἰς  Βηθφαγὴ  καὶ  Βηθανίαν  πρὸς  τὸ  ὄρος  τὸ  καλούμενον  Ἐλαιῶν, ἀπέστειλεν  δύο  τῶν  μαθητῶν"
LUK 19:3,"καὶ  ἐζήτει  ἰδεῖν  τὸν  Ἰησοῦν  τίς  ἐστιν, καὶ  οὐκ  ἠδύνατο  ἀπὸ  τοῦ  ὄχλου, ὅτι  τῇ  ἡλικίᾳ  μικρὸς  ἦν."
LUK 19:30,"λέγων  Ὑπάγετε  εἰς  τὴν  κατέναντι  κώμην, ἐν  ᾗ  εἰσπορευόμενοι  εὑρήσετε  πῶλον  δεδεμένον, ἐφ’  ὃν  οὐδεὶς  πώποτε  ἀνθρώπων  ἐκάθισεν, καὶ  λύσαντες  αὐτὸν  ἀγάγετε."
LUK 19:31,καὶ  ἐάν  τις  ὑμᾶς  ἐρωτᾷ  Διὰ  τί  λύετε; οὕτως  ἐρεῖτε  ὅτι  Ὁ  Κύριος  αὐτοῦ  χρείαν  ἔχει.
LUK 19:32,ἀπελθόντες  δὲ  οἱ  ἀπεσταλμένοι  εὗρον  καθὼς  εἶπεν  αὐτοῖς.
LUK 19:33,λυόντων  δὲ  αὐτῶν  τὸν  πῶλον  εἶπαν  οἱ  κύριοι  αὐτοῦ  πρὸς  αὐτούς  Τί  λύετε  τὸν  πῶλον;
LUK 19:34,οἱ  δὲ  εἶπαν  ὅτι  Ὁ  Κύριος  αὐτοῦ  χρείαν  ἔχει.
LUK 19:35,"καὶ  ἤγαγον  αὐτὸν  πρὸς  τὸν  Ἰησοῦν, καὶ  ἐπιρίψαντες  αὐτῶν  τὰ  ἱμάτια  ἐπὶ  τὸν  πῶλον  ἐπεβίβασαν  τὸν  Ἰησοῦν."
LUK 19:36,πορευομένου  δὲ  αὐτοῦ  ὑπεστρώννυον  τὰ  ἱμάτια  ἑαυτῶν  ἐν  τῇ  ὁδῷ.
LUK 19:37,"ἐγγίζοντος  δὲ  αὐτοῦ  ἤδη  πρὸς  τῇ  καταβάσει  τοῦ  ὄρους  τῶν  Ἐλαιῶν  ἤρξαντο  ἅπαν  τὸ  πλῆθος  τῶν  μαθητῶν  χαίροντες  αἰνεῖν  τὸν  Θεὸν  φωνῇ  μεγάλῃ  περὶ  πασῶν  ὧν  εἶδον  δυνάμεων,"
LUK 19:38,"λέγοντες  Εὐλογημένος  ὁ  ἐρχόμενος, ὁ  Βασιλεὺς  ἐν  ὀνόματι  Κυρίου· ἐν  οὐρανῷ  εἰρήνη  καὶ  δόξα  ἐν  ὑψίστοις."
LUK 19:39,"καί  τινες  τῶν  Φαρισαίων  ἀπὸ  τοῦ  ὄχλου  εἶπαν  πρὸς  αὐτόν  Διδάσκαλε, ἐπιτίμησον  τοῖς  μαθηταῖς  σου."
LUK 19:4,"καὶ  προδραμὼν  εἰς  τὸ  ἔμπροσθεν  ἀνέβη  ἐπὶ  συκομορέαν, ἵνα  ἴδῃ  αὐτόν, ὅτι  ἐκείνης  ἤμελλεν  διέρχεσθαι."
LUK 19:40,"καὶ  ἀποκριθεὶς  εἶπεν  Λέγω  ὑμῖν  ἐὰν  οὗτοι  σιωπήσουσιν, οἱ  λίθοι  κράξουσιν."
LUK 19:41,"Καὶ  ὡς  ἤγγισεν, ἰδὼν  τὴν  πόλιν  ἔκλαυσεν  ἐπ’  αὐτήν,"
LUK 19:42,λέγων  ὅτι  Εἰ  ἔγνως  ἐν  τῇ  ἡμέρᾳ  ταύτῃ  καὶ  σὺ  τὰ  πρὸς  εἰρήνην· νῦν  δὲ  ἐκρύβη  ἀπὸ  ὀφθαλμῶν  σου.
LUK 19:43,"ὅτι  ἥξουσιν  ἡμέραι  ἐπὶ  σὲ  καὶ  παρεμβαλοῦσιν  οἱ  ἐχθροί  σου  χάρακά  σοι  καὶ  περικυκλώσουσίν  σε  καὶ  συνέξουσίν  σε  πάντοθεν,"
LUK 19:44,"καὶ  ἐδαφιοῦσίν  σε  καὶ  τὰ  τέκνα  σου  ἐν  σοί, καὶ  οὐκ  ἀφήσουσιν  λίθον  ἐπὶ  λίθον  ἐν  σοί, ἀνθ’  ὧν  οὐκ  ἔγνως  τὸν  καιρὸν  τῆς  ἐπισκοπῆς  σου."
LUK 19:45,"Καὶ  εἰσελθὼν  εἰς  τὸ  ἱερὸν  ἤρξατο  ἐκβάλλειν  τοὺς  πωλοῦντας,"
LUK 19:46,λέγων  αὐτοῖς  Γέγραπται  Καὶ  ἔσται  ὁ  οἶκός  μου  οἶκος  προσευχῆς· ὑμεῖς  δὲ  αὐτὸν  ἐποιήσατε  σπήλαιον  λῃστῶν.
LUK 19:47,"Καὶ  ἦν  διδάσκων  τὸ  καθ’  ἡμέραν  ἐν  τῷ  ἱερῷ· οἱ  δὲ  ἀρχιερεῖς  καὶ  οἱ  γραμματεῖς  ἐζήτουν  αὐτὸν  ἀπολέσαι  καὶ  οἱ  πρῶτοι  τοῦ  λαοῦ,"
LUK 19:48,καὶ  οὐχ  εὕρισκον  τὸ  τί  ποιήσωσιν· ὁ  λαὸς  γὰρ  ἅπας  ἐξεκρέμετο  αὐτοῦ  ἀκούων.
LUK 19:5,"καὶ  ὡς  ἦλθεν  ἐπὶ  τὸν  τόπον, ἀναβλέψας  ὁ  Ἰησοῦς  εἶπεν  πρὸς  αὐτόν  Ζακχαῖε, σπεύσας  κατάβηθι· σήμερον  γὰρ  ἐν  τῷ  οἴκῳ  σου  δεῖ  με  μεῖναι."
LUK 19:6,"καὶ  σπεύσας  κατέβη, καὶ  ὑπεδέξατο  αὐτὸν  χαίρων."
LUK 19:7,καὶ  ἰδόντες  πάντες  διεγόγγυζον  λέγοντες  ὅτι  Παρὰ  ἁμαρτωλῷ  ἀνδρὶ  εἰσῆλθεν  καταλῦσαι.
LUK 19:8,"σταθεὶς  δὲ  Ζακχαῖος  εἶπεν  πρὸς  τὸν  Κύριον  Ἰδοὺ  τὰ  ἡμίσειά  μου  τῶν  ὑπαρχόντων, Κύριε, τοῖς  πτωχοῖς  δίδωμι, καὶ  εἴ  τινός  τι  ἐσυκοφάντησα  ἀποδίδωμι  τετραπλοῦν."
LUK 19:9,"εἶπεν  δὲ  πρὸς  αὐτὸν  ὁ  Ἰησοῦς  ὅτι  Σήμερον  σωτηρία  τῷ  οἴκῳ  τούτῳ  ἐγένετο, καθότι  καὶ  αὐτὸς  υἱὸς  Ἀβραάμ  ἐστιν·"
LUK 1:1,"Ἐπειδήπερ  πολλοὶ  ἐπεχείρησαν  ἀνατάξασθαι  διήγησιν  περὶ  τῶν  πεπληροφορημένων  ἐν  ἡμῖν  πραγμάτων,"
LUK 1:10,καὶ  πᾶν  τὸ  πλῆθος  ἦν  τοῦ  λαοῦ  προσευχόμενον  ἔξω  τῇ  ὥρᾳ  τοῦ  θυμιάματος.
LUK 1:11,ὤφθη  δὲ  αὐτῷ  ἄγγελος  Κυρίου  ἑστὼς  ἐκ  δεξιῶν  τοῦ  θυσιαστηρίου  τοῦ  θυμιάματος.
LUK 1:12,"καὶ  ἐταράχθη  Ζαχαρίας  ἰδών, καὶ  φόβος  ἐπέπεσεν  ἐπ’  αὐτόν."
LUK 1:13,"εἶπεν  δὲ  πρὸς  αὐτὸν  ὁ  ἄγγελος  Μὴ  φοβοῦ, Ζαχαρία, διότι  εἰσηκούσθη  ἡ  δέησίς  σου, καὶ  ἡ  γυνή  σου  Ἐλεισάβετ  γεννήσει  υἱόν  σοι, καὶ  καλέσεις  τὸ  ὄνομα  αὐτοῦ  Ἰωάνην·"
LUK 1:14,"καὶ  ἔσται  χαρά  σοι  καὶ  ἀγαλλίασις, καὶ  πολλοὶ  ἐπὶ  τῇ  γενέσει  αὐτοῦ  χαρήσονται."
LUK 1:15,"ἔσται  γὰρ  μέγας  ἐνώπιον  Κυρίου, καὶ  οἶνον  καὶ  σίκερα  οὐ  μὴ  πίῃ, καὶ  Πνεύματος  Ἁγίου  πλησθήσεται  ἔτι  ἐκ  κοιλίας  μητρὸς  αὐτοῦ,"
LUK 1:16,καὶ  πολλοὺς  τῶν  υἱῶν  Ἰσραὴλ  ἐπιστρέψει  ἐπὶ  Κύριον  τὸν  Θεὸν  αὐτῶν·
LUK 1:17,"καὶ  αὐτὸς  προελεύσεται  ἐνώπιον  αὐτοῦ  ἐν  πνεύματι  καὶ  δυνάμει  Ἠλεία, ἐπιστρέψαι  καρδίας  πατέρων  ἐπὶ  τέκνα  καὶ  ἀπειθεῖς  ἐν  φρονήσει  δικαίων, ἑτοιμάσαι  Κυρίῳ  λαὸν  κατεσκευασμένον."
LUK 1:18,καὶ  εἶπεν  Ζαχαρίας  πρὸς  τὸν  ἄγγελον  Κατὰ  τί  γνώσομαι  τοῦτο; ἐγὼ  γάρ  εἰμι  πρεσβύτης  καὶ  ἡ  γυνή  μου  προβεβηκυῖα  ἐν  ταῖς  ἡμέραις  αὐτῆς.
LUK 1:19,"καὶ  ἀποκριθεὶς  ὁ  ἄγγελος  εἶπεν  αὐτῷ  Ἐγώ  εἰμι  Γαβριὴλ  ὁ  παρεστηκὼς  ἐνώπιον  τοῦ  Θεοῦ, καὶ  ἀπεστάλην  λαλῆσαι  πρὸς  σὲ  καὶ  εὐαγγελίσασθαί  σοι  ταῦτα·"
LUK 1:2,"καθὼς  παρέδοσαν  ἡμῖν  οἱ  ἀπ’  ἀρχῆς  αὐτόπται  καὶ  ὑπηρέται  γενόμενοι  τοῦ  λόγου,"
LUK 1:20,"καὶ  ἰδοὺ  ἔσῃ  σιωπῶν  καὶ  μὴ  δυνάμενος  λαλῆσαι  ἄχρι  ἧς  ἡμέρας  γένηται  ταῦτα, ἀνθ’  ὧν  οὐκ  ἐπίστευσας  τοῖς  λόγοις  μου, οἵτινες  πληρωθήσονται  εἰς  τὸν  καιρὸν  αὐτῶν."
LUK 1:21,"καὶ  ἦν  ὁ  λαὸς  προσδοκῶν  τὸν  Ζαχαρίαν, καὶ  ἐθαύμαζον  ἐν  τῷ  χρονίζειν  ἐν  τῷ  ναῷ  αὐτόν."
LUK 1:22,"ἐξελθὼν  δὲ  οὐκ  ἐδύνατο  λαλῆσαι  αὐτοῖς, καὶ  ἐπέγνωσαν  ὅτι  ὀπτασίαν  ἑώρακεν  ἐν  τῷ  ναῷ· καὶ  αὐτὸς  ἦν  διανεύων  αὐτοῖς, καὶ  διέμενεν  κωφός."
LUK 1:23,"καὶ  ἐγένετο  ὡς  ἐπλήσθησαν  αἱ  ἡμέραι  τῆς  λειτουργίας  αὐτοῦ, ἀπῆλθεν  εἰς  τὸν  οἶκον  αὐτοῦ."
LUK 1:24,"Μετὰ  δὲ  ταύτας  τὰς  ἡμέρας  συνέλαβεν  Ἐλεισάβετ  ἡ  γυνὴ  αὐτοῦ, καὶ  περιέκρυβεν  ἑαυτὴν  μῆνας  πέντε, λέγουσα"
LUK 1:25,ὅτι  Οὕτως  μοι  πεποίηκεν  Κύριος  ἐν  ἡμέραις  αἷς  ἐπεῖδεν  ἀφελεῖν  ὄνειδός  μου  ἐν  ἀνθρώποις.
LUK 1:26,"Ἐν  δὲ  τῷ  μηνὶ  τῷ  ἕκτῳ  ἀπεστάλη  ὁ  ἄγγελος  Γαβριὴλ  ἀπὸ  τοῦ  Θεοῦ  εἰς  πόλιν  τῆς  Γαλιλαίας  ᾗ  ὄνομα  Ναζαρὲθ,"
LUK 1:27,"πρὸς  παρθένον  ἐμνηστευμένην  ἀνδρὶ  ᾧ  ὄνομα  Ἰωσὴφ, ἐξ  οἴκου  Δαυείδ, καὶ  τὸ  ὄνομα  τῆς  παρθένου  Μαριάμ."
LUK 1:28,"καὶ  εἰσελθὼν  πρὸς  αὐτὴν  εἶπεν  Χαῖρε, κεχαριτωμένη, ὁ  Κύριος  μετὰ  σοῦ."
LUK 1:29,"ἡ  δὲ  ἐπὶ  τῷ  λόγῳ  διεταράχθη, καὶ  διελογίζετο  ποταπὸς  εἴη  ὁ  ἀσπασμὸς  οὗτος."
LUK 1:3,"ἔδοξε  κἀμοὶ  παρηκολουθηκότι  ἄνωθεν  πᾶσιν  ἀκριβῶς  καθεξῆς  σοι  γράψαι, κράτιστε  Θεόφιλε,"
LUK 1:30,"καὶ  εἶπεν  ὁ  ἄγγελος  αὐτῇ  Μὴ  φοβοῦ, Μαριάμ· εὗρες  γὰρ  χάριν  παρὰ  τῷ  Θεῷ·"
LUK 1:31,"καὶ  ἰδοὺ  συλλήμψῃ  ἐν  γαστρὶ  καὶ  τέξῃ  υἱόν, καὶ  καλέσεις  τὸ  ὄνομα  αὐτοῦ  Ἰησοῦν."
LUK 1:32,"οὗτος  ἔσται  μέγας  καὶ  Υἱὸς  Ὑψίστου  κληθήσεται, καὶ  δώσει  αὐτῷ  Κύριος  ὁ  Θεὸς  τὸν  θρόνον  Δαυεὶδ  τοῦ  πατρὸς  αὐτοῦ,"
LUK 1:33,"καὶ  βασιλεύσει  ἐπὶ  τὸν  οἶκον  Ἰακὼβ  εἰς  τοὺς  αἰῶνας, καὶ  τῆς  βασιλείας  αὐτοῦ  οὐκ  ἔσται  τέλος."
LUK 1:34,"εἶπεν  δὲ  Μαριὰμ  πρὸς  τὸν  ἄγγελον  Πῶς  ἔσται  τοῦτο, ἐπεὶ  ἄνδρα  οὐ  γινώσκω;"
LUK 1:35,"καὶ  ἀποκριθεὶς  ὁ  ἄγγελος  εἶπεν  αὐτῇ  Πνεῦμα  Ἅγιον  ἐπελεύσεται  ἐπὶ  σέ, καὶ  δύναμις  Ὑψίστου  ἐπισκιάσει  σοι· διὸ  καὶ  τὸ  γεννώμενον  ἅγιον  κληθήσεται  Υἱὸς  Θεοῦ."
